date,open,high,low,close,volume,tic,ema12,ema26,macd,rsi_14,cci_20
2015-04-16,99.61177373724107,99.91741117859524,99.47284377320472,99.74143981933594,16195300,QQQ,99.13331350001422,98.8444295222132,0.2888839778010208,66.6662072738144,57.40490771238907
2015-04-17,98.78748822712136,99.0560772704008,97.75941614328214,98.18546295166016,46514000,QQQ,98.98749033872899,98.79561718365372,0.19187315507527103,52.71324123021068,-34.798101175686085
2015-04-20,98.67634419964088,99.83408241242114,98.63929572887912,99.6581039428711,28945900,QQQ,99.09066166244315,98.8595050917439,0.23115657069925533,54.62261524805622,49.38231232242158
2015-04-21,100.23231554412986,100.40829396259566,99.96371950878199,100.08412170410156,22759800,QQQ,99.24350166885215,98.95021743340001,0.2932842354521341,64.07308829821926,113.65773723625634
2015-04-22,100.3434761134167,100.79731454945839,99.6951455851754,100.63059997558594,21429200,QQQ,99.45690140834965,99.07469021430268,0.3822111940469739,70.50096680767705,129.64788664415798
2015-04-23,100.28789519077743,101.46416095365399,100.2693744919723,101.01032257080078,29473200,QQQ,99.69588927949597,99.2180703888581,0.4778188906378773,71.60067307770471,146.09505463636208
2015-04-24,102.07548176025087,102.52005642963253,101.90876714251706,102.3811264038086,32508100,QQQ,100.10900268323637,99.45237083440998,0.6566318488263931,73.40850101867099,209.1404575395551
2015-04-27,102.76084712234535,102.95535337211514,101.8994895575634,102.12178039550781,31121300,QQQ,100.4186607928166,99.65010487597277,0.7685559168438232,72.66247154817285,183.65060601681174
2015-04-28,102.19586746675142,102.39037371117595,101.05665698525635,101.91801452636719,36849200,QQQ,100.64933059797823,99.8180981834094,0.8312324145688308,68.43801818285779,130.53257305089463
2015-04-29,101.35305050555698,101.94581199949528,100.72324053496324,101.2789535522461,34043900,QQQ,100.74619566786559,99.92630969221213,0.8198859756534631,61.0389205168482,93.33783353858702
2015-04-30,100.70467466559485,101.11219359349126,99.15793149058192,99.68585968017578,44080500,QQQ,100.58306705437485,99.90849858020944,0.6745684741654117,49.42949672622263,11.685626469056785
2015-05-01,100.07487769534693,101.06590116197562,100.0563499298368,101.00106811523438,32874300,QQQ,100.64737490989171,99.98942965687795,0.6579452530137644,56.72648525334433,48.808992857062364
2015-05-04,101.32522868336237,101.79758775431111,101.11220178743747,101.16777801513672,23507300,QQQ,100.72743692608326,100.07671472045267,0.6507222056305864,58.925380975528626,81.74086399740986
2015-05-05,100.76955102575243,100.95478633931486,99.47288263199262,99.5191879272461,47843300,QQQ,100.5415524647237,100.0354164394744,0.5061360252492904,48.45854105781903,-17.98954711491399
2015-05-06,99.69512805445136,99.98224479986025,98.17617645572116,98.83377075195312,42687200,QQQ,100.27881681660514,99.94640564780616,0.33241116879898414,46.299105215284634,-92.58742887119554
2015-05-07,98.80600586067298,99.70441180390021,98.73190892248924,99.42655181884766,29335800,QQQ,100.14769912464246,99.9078979567722,0.23980116787025452,55.49172015291688,-72.6898750918987
2015-05-08,100.45462900323014,100.88067582014499,100.30644218556439,100.66765594482422,33023300,QQQ,100.2276924815935,99.96417632625754,0.2635161553359495,54.56063824947371,22.852420617075996
2015-05-11,100.73247917264153,100.93624221003716,100.20455087860405,100.27864074707031,19679300,QQQ,100.23553067628222,99.98746998705849,0.2480606892237347,50.88168491176234,9.516811189776773
2015-05-12,99.68588385050599,100.33422145899645,98.9171510836689,99.82481384277344,33665000,QQQ,100.17234347112702,99.97542138377811,0.19692208734890926,46.31672483685842,-53.904938395083036
2015-05-13,100.26012735013609,100.77879179854601,99.88038583164087,100.02857971191406,20738400,QQQ,100.15022596970965,99.9793590377141,0.1708669319955476,45.439053039674306,-13.420183313257189
2015-05-14,100.84363617737189,101.57532764426095,100.47316556763853,101.49197387695312,23904200,QQQ,100.35664872467018,100.09140458136145,0.2652441433087347,45.90444033829141,57.38549963187023
2015-05-15,101.75130613027603,101.89023614206302,101.24189844248178,101.49197387695312,23937400,QQQ,100.5313141327137,100.19515045510899,0.3361636776047163,47.0280183524817,78.56256686028978
2015-05-18,101.32524896999055,102.14029412128693,101.25115202907092,101.93653106689453,17631100,QQQ,100.74750135335691,100.32414161153756,0.423359741819354,50.08543578587194,88.56188049432397
2015-05-19,102.04766214322936,102.20511282086096,101.65866385745524,101.82537841796875,14212900,QQQ,100.91332859406643,100.43534433793985,0.47798425612657525,52.650330713136974,88.2750475589553
2015-05-20,101.89946982944558,102.50149503301174,101.35302085774259,101.89021301269531,21131900,QQQ,101.06361850462471,100.54311238792174,0.5205061167029754,62.552754073261795,81.05963357210814
2015-05-21,101.71422991090171,102.55706657056997,101.56604312068487,102.41813659667969,16771800,QQQ,101.2720059034024,100.68200307005196,0.5900028333504395,58.86435397473245,91.11902214633635
2015-05-22,102.2977487812092,102.68675420295996,102.23291572196298,102.31627655029297,13543800,QQQ,101.43266292600094,100.80306036488463,0.6296025611163145,57.24310217404693,107.32357387984861
2015-05-26,102.09397383533981,102.23289674631486,100.73247277760676,101.1399917602539,25488400,QQQ,101.38763659280909,100.82801824602309,0.5596183467859959,60.86924489031601,34.19392609662985
2015-05-27,101.44565067416823,102.88124886539399,101.22336691883314,102.77010345458984,30572700,QQQ,101.60032380231382,100.97187640962063,0.6284473926931895,73.42884518452254,102.33873651396809
2015-05-28,102.57560743136524,102.81641896235661,102.22365755243433,102.53855895996094,17302400,QQQ,101.74466767272108,101.0879269689051,0.6567407038159843,69.35478207560331,108.88755598912516
2015-05-29,102.47371032356668,102.61264030364445,101.68644985815575,101.92726135253906,30383000,QQQ,101.77275900807768,101.15009988621132,0.6226591218663629,58.49985636133926,70.2410307430415
2015-06-01,102.47372919161738,102.54782613680499,101.43639315781176,102.26996612548828,24570200,QQQ,101.84925241075624,101.23305294097257,0.6161994697836661,63.52203929678992,65.26881843186553
2015-06-02,101.89025448122652,102.44596756212293,101.39011058853718,101.9458236694336,19449600,QQQ,101.86410952747583,101.28585077271043,0.5782587547654003,64.66087062910879,50.38747267830541
2015-06-03,102.40888501790404,102.63116876307137,102.00135892986988,102.25143432617188,20507200,QQQ,101.92369795804446,101.35737548037424,0.5663224776702123,65.15151830326127,71.70724618979884
2015-06-04,101.67720514466389,102.32554281850247,101.14927677385425,101.47344207763672,31374600,QQQ,101.85442782259712,101.36597300609739,0.48845481649972555,49.86066351472125,15.97365545920712
2015-06-05,101.35303773229728,101.5938492670716,100.61208242511789,101.23263549804688,22641700,QQQ,101.758767464974,101.3560961536492,0.40267131132479506,48.11823373494509,-44.46798816889281
2015-06-08,101.18629594984161,101.26039287390229,100.00077342995722,100.20453643798828,24549200,QQQ,101.51965499928389,101.27079543397062,0.2488595653132677,38.413767760901514,-112.38987693788206
2015-06-09,99.96376010555804,100.39907085458833,99.28763780182018,100.03785705566406,27554600,QQQ,101.29168608488084,101.17946666520717,0.11221941967366433,38.13049795432025,-161.50137116824502
2015-06-10,100.38051268869648,101.70496523913249,100.26937436346422,101.40858459472656,30297900,QQQ,101.30967047101095,101.19643836369009,0.11323210732085442,47.274557819369946,-54.23668769376227
2015-06-11,101.75129237659245,102.01988847873484,101.38081475066248,101.55679321289062,17593500,QQQ,101.34768935437705,101.22313131548272,0.12455803889433525,44.906952110968156,-2.6211796168141466
2015-06-12,101.01959386232373,101.23262077870233,100.58428321262105,100.72321319580078,27201800,QQQ,101.25161609921147,101.18610034365442,0.06551575555705824,41.3305410284473,-104.28746599765071
2015-06-15,99.97300753409833,100.38052656005063,99.38950298090802,100.22307586669922,31238800,QQQ,101.09337914036344,101.11476519721329,-0.021386056849848956,44.613754640842274,-170.93574677441705
2015-06-16,100.12118606690946,100.9362381839819,100.0748807842491,100.76952362060547,16456900,QQQ,101.04355521424682,101.08919174709419,-0.045636532847368017,36.533483976992606,-92.42827024345962
2015-06-17,100.9362402064095,101.3715437902461,100.42683262303238,101.04737854003906,23296700,QQQ,101.04414341821486,101.08609447249752,-0.04195105428266288,40.024600120448724,-51.138588269172566
2015-06-18,101.41786576842593,102.69600619041626,101.36229659633557,102.52003479003906,43032400,QQQ,101.27120362926473,101.1923122737969,0.07889135546783166,53.55565318469297,67.8800618142517
2015-06-19,102.57015937765085,102.65371192944329,101.93890097392885,102.01316833496094,27877600,QQQ,101.38535204552568,101.25311642647571,0.13223561904996473,48.48939086444775,68.55937149883522
2015-06-22,102.7651138305664,103.07146140660551,102.53303362129907,102.7651138305664,19120900,QQQ,101.5976230893781,101.36511623418613,0.23250685519197134,54.58851780953032,120.16869278788555
2015-06-23,102.87652708407855,102.94150926708065,102.4216518030639,102.84867858886719,18127900,QQQ,101.79009316622258,101.47500974194028,0.3150834242822924,53.430243563856635,102.91597174839379
2015-06-24,102.72797479886594,103.16427959017068,102.29166292503615,102.31951141357422,15815900,QQQ,101.87154212735359,101.53756542132056,0.3339767060330274,55.00233661301178,87.32640934154637
2015-06-25,102.71871306492619,102.82082893456787,101.94820498763954,102.11530303955078,18326700,QQQ,101.90904380615316,101.58036080044873,0.3286830057044341,55.24140461833289,63.23093392925511
2015-06-26,102.09670542894524,102.32878558513872,101.05698377948971,101.43759155273438,32311700,QQQ,101.83651269024259,101.56978530061804,0.266727389624549,57.639978103825314,4.852765681884442
2015-06-29,100.31432092357589,100.87131894489764,98.99610738249903,99.04252624511719,50874900,QQQ,101.40666862176177,101.3825809261365,0.024087695625269134,45.16742505174848,-146.090419243421
2015-06-30,99.78521015033058,99.99872707063034,99.0889694851517,99.39531707763672,34809900,QQQ,101.0972299226656,101.235376196618,-0.1381462739524011,39.15289281677114,-135.81967952157382
2015-07-01,100.37932609678722,100.58355780709509,99.72021917512818,100.18437957763672,21293000,QQQ,100.95679140804577,101.157524595212,-0.20073318716622168,43.08333070588208,-78.07041653198105
2015-07-02,100.47219323602337,100.55573873330347,99.90591681269915,100.2122573852539,20499400,QQQ,100.84224771223164,101.08750480188176,-0.24525708965012427,47.19728014141658,-67.04115002841462
2015-07-06,99.58096248524865,100.55570209351403,99.3674526816449,99.98014068603516,24311000,QQQ,100.70961586204756,101.00547783033757,-0.2958619682900121,48.627071551639396,-77.28147486221567
2015-07-07,100.09155489777642,100.32363511290599,98.24419836845242,100.23080444335938,44230800,QQQ,100.63595256686476,100.94809461648734,-0.3121420496225795,46.85016714709747,-95.89184529062662
2015-07-08,99.51600199618264,99.63668825127394,98.2999038304434,98.48556518554688,39691500,QQQ,100.3051237389697,100.76568502901027,-0.4605612900405731,37.21514283408037,-138.44398269956397
2015-07-09,99.79449581955514,99.88732649218434,98.42057778405339,98.42986297607422,28381000,QQQ,100.01662208313962,100.59266117323723,-0.5760390900976091,26.22541085022425,-115.58348415748812
2015-07-10,99.73877695518853,100.30505314130052,99.37673245357918,99.93372344970703,26415800,QQQ,100.00386844722692,100.54385097149425,-0.5399825242673302,39.168402671526685,-53.48406055353418
2015-07-13,100.79707580682957,101.77180841320263,100.78779061557104,101.68826293945312,25780700,QQQ,100.26300606141557,100.6286222283801,-0.3656161669645286,44.921266953997964,35.38399789071682
2015-07-14,101.82752392413903,102.63515859126939,101.77181985285219,102.3566665649414,21977200,QQQ,100.58510767734262,100.75662551256981,-0.171517835227192,47.80084911933707,75.13963146828273
2015-07-15,102.55160828683654,102.8672339850083,102.1802785199968,102.46805572509766,28631500,QQQ,100.87479199238186,100.8833981209052,-0.008606128523339862,50.68970843080882,79.80439841826528
2015-07-16,103.31282691620537,103.93480017789095,103.10859519863078,103.9162368774414,29838900,QQQ,101.34270659008334,101.10805284361159,0.23465374647174997,57.49601782389001,122.55629647822117
2015-07-17,104.75170411791102,105.44794464111328,104.57532800148336,105.44794464111328,35926800,QQQ,101.97428167485717,101.4295263100932,0.5447553647639722,65.58435436309742,172.00198017499721
2015-07-20,105.67078613246862,106.190643650671,105.34587518359214,105.8100357055664,26539000,QQQ,102.56439767958167,101.75400848753566,0.8103891920460171,81.23381585016743,172.62763138224614
2015-07-21,105.84713440675239,106.0142324339067,105.43867807122845,105.74502563476562,35468900,QQQ,103.05372505730229,102.04963938733047,1.0040856699718148,80.10526201560482,151.25764517703976
2015-07-22,104.12972916589051,105.05804984758522,104.12972916589051,104.54747772216797,35575000,QQQ,103.28353315958931,102.2346644491703,1.0488687104190149,69.91494672678621,99.83740576337247
2015-07-23,104.64958575917922,104.99305985297477,103.88836314026115,104.1575698852539,25698300,QQQ,103.41800034815309,102.37710188888019,1.0408984592728956,67.43189654126255,84.43831823939587
2015-07-24,104.71459377213256,104.90025510745394,102.9786312485211,103.13644409179688,30844700,QQQ,103.37468400102136,102.43334945946661,0.9413345415547525,63.036790773157705,57.61314879764484
2015-07-27,102.55158536471764,102.99717531930702,102.05957654370141,102.2823715209961,35994800,QQQ,103.20663592717132,102.4221659084688,0.7844700187025211,58.07145665805201,16.98027174968724
2015-07-28,102.73725705173715,103.36851545332722,101.92033733071926,103.1642837524414,33553500,QQQ,103.2001202079821,102.47713760061492,0.7229826073671717,69.74900924702774,24.704791881398048
2015-07-29,103.38710117346389,103.77699425162268,102.98792290319852,103.55419921875,26714100,QQQ,103.2545939019464,102.55691994269901,0.697673959247382,71.03644232413542,40.72814058475293
2015-07-30,103.31278383079864,104.22253390646985,102.69081082849974,104.04615783691406,25438100,QQQ,103.3763729688645,102.66723386078901,0.7091391080754903,68.41207803626362,43.6941611343313
2015-07-31,104.3710960122711,104.42679298755787,103.71198916878646,103.92549896240234,22081700,QQQ,103.46085389094725,102.76043868313074,0.7004152078165049,61.73307992397719,51.744376630805
2015-08-03,103.94406713703847,104.23184427994725,102.91363062094774,103.6005859375,25001800,QQQ,103.48235112887843,102.82267181308401,0.6596793157944205,56.76749933380541,30.74655665242215
2015-08-04,103.55418199672872,103.73984331282435,102.97862058479188,103.40564727783203,22132300,QQQ,103.47055053640976,102.86585518084313,0.6046953555666335,55.0549790465911,16.623859458208752
2015-08-05,103.98119977425954,104.90023525042629,103.8605135548725,104.20399475097656,28989900,QQQ,103.58338810788158,102.96497663048264,0.6184114773989364,51.668334248955446,54.77625247099669
2015-08-06,104.29686183503831,104.43611140007717,102.06889004199792,102.53305053710938,42125400,QQQ,103.42179771237815,102.93298210504759,0.48881560733056517,33.36882492084041,-30.67358982626427
2015-08-07,102.28237414342198,102.64441864675507,101.55828513675579,102.4030532836914,30006800,QQQ,103.26506780027249,102.89372811828046,0.37133968199202627,30.032337454212453,-104.21536333382969
2015-08-10,103.05289651194168,103.79554892059274,103.04361132060737,103.57275390625,21500800,QQQ,103.31240412426904,102.94402632479672,0.368377799472313,38.72828388236915,-19.13527415973189
2015-08-11,103.02503231291082,103.42421048911629,101.67896307569488,102.2452392578125,36123300,QQQ,103.14822491404495,102.89226431983494,0.25596059421000916,38.21287978394375,-105.6047988347768
2015-08-12,101.539744755237,102.80226183614457,100.46289611712577,102.59803009033203,41889000,QQQ,103.06357955655065,102.87046919172361,0.19311036482703514,41.984924386670976,-141.324501443001
2015-08-13,102.70013736954645,103.19215338989093,102.20812843172828,102.43092346191406,22510500,QQQ,102.96624784968348,102.83791024877475,0.12833760090873625,46.02513337815091,-79.28601556804735
2015-08-14,102.18953644620528,102.73724221720022,101.9853047748091,102.58871459960938,17924900,QQQ,102.90816581121054,102.81945131179953,0.08871449941101162,51.8728585008363,-85.68882909547324
2015-08-17,102.33811334214319,103.47066618703853,102.0781845743038,103.44281768798828,21224900,QQQ,102.99041994609942,102.8656265989246,0.1247933471748155,51.70865447438329,-32.86900452722604
